Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
15298,13,3.0,77.8673057881528,49.523902521815536,10.0,17,17.0,2000,0.090799103,B,B,74,19083,2,,5,15,B
4284,171,2.0,48.93911849223606,32.35727383423777,6.0,7,9.0,1968,0.019508796,B,B,37,7687,11,176.0,5,5,B
12303,27,2.0,62.42918553395689,,0.0,14,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
7808,8,1.0,30.539972860829092,14.90298417418228,5.0,1,5.0,1967,0.458174486,B,A,26,4439,1,1130.0,1,5,B
2203,27,1.0,51.23600370481699,,0.0,10,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
7237,27,1.0,44.85071141605377,,1.0,7,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
15864,27,3.0,47.72283507314865,47.09881321759957,9.0,18,99.0,1977,0.072157581,B,B,2,629,1,,0,0,A
2844,1,2.0,64.78505452410977,31.768714459215197,12.0,7,17.0,2014,0.007122317,B,B,1,264,0,,0,1,B
5729,124,1.0,33.68030681079079,18.12588870219044,5.0,5,5.0,1959,0.16909109,B,B,19,3856,10,,2,5,B
11812,65,2.0,64.06314855146861,44.25138344350212,7.0,3,8.0,1958,0.081943463,B,B,20,2738,20,,1,4,B
1779,29,1.0,43.610767135670784,16.26838735605571,9.0,7,17.0,2014,0.069660344,B,B,31,6119,4,,1,2,B
6442,27,2.0,58.16510552935325,,1.0,6,19.0,2018,0.211401214,B,B,9,1892,0,,0,1,B
6160,31,2.0,44.7276568549029,30.314237983973552,5.0,5,9.0,1974,0.151346216,B,A,32,5889,10,830.0,4,1,B
8266,86,2.0,44.43695831883751,29.507315007427444,5.0,4,5.0,1964,0.161975568,B,A,31,7010,5,4508.0,3,7,B
9903,67,1.0,34.65381300459845,22.549847876854,6.0,7,9.0,1976,0.0077202819999999985,B,B,38,4788,2,,0,4,B
2867,27,1.0,47.98972723597618,,1.0,4,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A
6998,6,2.0,65.23507155845282,33.84909512683275,13.0,9,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
13932,23,2.0,66.93512594874889,,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
12587,74,1.0,53.167692959358924,50.32907603843842,1.0,4,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3611,11,2.0,61.701766797547656,33.34579368687195,11.0,3,10.0,2009,0.00016967599999999998,B,B,36,5992,0,,1,1,B
2646,61,3.0,66.69189983744225,45.223552322728,9.0,13,12.0,1965,0.300322518,B,B,52,10311,6,,1,9,B
1890,42,1.0,41.991884048614146,24.850066270280248,8.0,6,9.0,2006,0.158249043,B,B,21,5731,0,,1,0,B
860,47,2.0,55.70165982072006,34.585574475690024,9.0,10,17.0,2002,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
14187,111,2.0,49.3468313232864,33.920125637228665,5.0,4,5.0,1966,0.0,B,B,36,6714,2,2672.0,0,2,B
12569,75,2.0,59.110119894800995,35.80797071261016,10.0,6,17.0,1999,0.122090347,B,B,29,6566,7,1894.0,4,0,B
1276,23,2.0,54.49141735103138,51.640968153391036,1.0,5,3.0,2020,0.005767451,B,B,1,388,0,,0,0,B
12025,45,1.0,39.35389753557517,,1.0,17,1.0,1977,0.195781053,B,B,23,5212,6,,3,2,B
4890,25,2.0,84.39816716402783,42.44814246228682,16.0,14,25.0,2012,0.069753361,B,B,53,13670,4,,1,11,B
14410,167,2.0,57.906996484887685,35.625637150267636,6.0,8,6.0,1941,0.050272014,B,B,21,4231,14,1020.0,0,3,B
10352,73,3.0,68.97055564689411,46.823889756138286,7.0,5,5.0,1928,0.042031587,B,B,37,6856,84,1940.0,2,5,B
11407,79,4.0,37.92034786532114,21.35748713139034,6.0,6,17.0,2014,0.307466659,B,A,30,5048,9,325.0,2,5,B
10384,15,1.0,41.96975267776488,21.100137095552668,7.0,10,14.0,2006,0.158249043,B,B,21,5731,0,,1,0,B
7622,107,2.0,60.91875982885984,34.824602414519966,8.0,22,23.0,2011,0.050272014,B,B,21,4231,14,1020.0,0,3,B
12578,23,2.0,65.27726764082085,,1.0,3,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
15820,88,1.0,37.013953758888896,23.140297282393337,9.0,9,9.0,1976,0.127375905,B,B,43,8429,3,,3,9,B
563,1,2.0,66.92279301582506,64.3955932610271,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
15226,87,1.0,36.23750837439579,22.74873653608414,6.0,7,9.0,1982,0.100455735,B,B,43,7227,0,,1,6,A
6396,6,3.0,80.74638250523624,,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6247,1,1.0,42.25608207214832,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3339,83,1.0,34.43762490374195,18.11436923537953,6.0,8,9.0,1977,0.0077202819999999985,B,B,38,4788,2,,0,4,B
10975,118,2.0,59.111711460305386,34.192309961403,8.0,8,10.0,1959,0.21843974,B,B,21,4472,6,1450.0,4,7,A
7475,23,2.0,54.66495853159483,,1.0,5,12.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B
11129,208,1.0,32.770108538675885,22.616294913566627,5.0,4,5.0,1961,0.042031587,B,B,37,6856,84,1940.0,2,5,B
3051,111,3.0,63.56229648978121,45.510578550251104,5.0,5,5.0,1962,0.1363303,B,B,30,6141,10,262.0,3,6,B
10232,84,2.0,57.684784743353575,37.72663762425835,8.0,1,5.0,1956,0.006076152,B,B,30,5285,0,645.0,6,6,B
14106,6,2.0,67.93371378171004,,12.0,11,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5502,32,2.0,48.193897416881704,32.857643514967585,6.0,5,14.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B
4558,23,1.0,32.00855803327691,31.816971417685412,1.0,9,17.0,2017,0.034656082000000005,B,B,0,168,0,,0,0,B
4181,27,2.0,53.96810277468793,,0.0,13,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B
8426,6,1.0,40.14086134006104,5.759836648343456,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6611,99,2.0,44.59432542019106,31.894068101968518,5.0,1,9.0,1969,0.033493708,B,B,66,10573,1,1322.0,3,8,B
14641,27,2.0,60.56476624780491,,9.0,13,19.0,2018,0.211401214,B,B,9,1892,0,,0,1,B
15539,1,3.0,85.63792007296574,,1.0,10,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
13119,1,2.0,45.77306981964009,32.88614155315477,5.0,6,5.0,1977,0.014580716,B,B,3,760,1,,0,0,B
11716,44,1.0,38.68680813074875,21.37648572190394,7.0,4,14.0,2005,0.232205084,B,B,24,4860,1,80.0,0,3,B
7316,61,2.0,51.57892990741471,33.259663244119785,8.0,13,17.0,1989,0.300322518,B,B,52,10311,6,,1,9,B
7791,27,1.0,44.8825434362783,,0.0,18,0.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
13034,57,3.0,76.10348010201874,76.88374127857115,10.0,8,14.0,2003,0.090799103,B,B,74,19083,2,,5,15,B
1068,8,3.0,74.65045894705932,50.084349927200506,9.0,9,14.0,1977,0.458174486,B,A,26,4439,1,1130.0,1,5,B
4060,21,2.0,40.30206377940132,23.555039824988555,6.0,14,12.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B
10172,49,2.0,46.10762482243888,30.868960889669108,5.0,8,9.0,1971,0.020741326,B,B,24,5613,5,1340.0,2,5,B
2591,39,2.0,44.203591883694465,30.19169130825261,6.0,10,9.0,1972,0.428825818,B,B,25,5011,8,730.0,0,2,B
12494,57,3.0,82.19384007275632,46.55584266648811,13.0,12,17.0,2000,0.090799103,B,B,74,19083,2,,5,15,B
7828,73,2.0,64.8434123219766,33.05295515778192,12.0,5,5.0,1977,0.042031587,B,B,37,6856,84,1940.0,2,5,B
15284,17,1.0,35.943567788099706,23.834554880376125,5.0,3,5.0,1963,0.0,B,B,18,3374,5,620.0,1,2,B
7947,138,1.0,33.63414580341874,21.35605060781923,4.0,8,8.0,1964,0.313924552,B,B,22,4625,11,3855.0,2,10,B
16335,100,2.0,44.45974833505619,28.224575835913026,5.0,8,9.0,1968,0.200146802,B,B,23,3975,8,770.0,2,0,B
10234,85,3.0,75.21996279540963,44.76691275637115,10.0,11,16.0,1983,0.037177818,B,B,52,11217,1,2300.0,1,7,B
2797,67,3.0,66.82232441471817,47.27325325875746,7.0,5,12.0,1978,0.100455735,B,B,43,7227,0,,1,6,A
5341,37,3.0,60.95800242188577,44.14165802589019,6.0,5,9.0,1973,0.127811589,B,B,28,7287,5,320.0,1,3,B
3059,61,2.0,62.006502374981,38.822480460078665,10.0,16,25.0,2012,0.300322518,B,B,52,10311,6,,1,9,B
1559,23,1.0,31.34243276966709,,1.0,7,1.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B
15320,13,2.0,59.07511816936138,38.65334257809405,10.0,14,22.0,2001,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A
10284,147,3.0,71.17908267917215,47.77935270114763,9.0,12,14.0,1974,0.319809354,B,B,25,4756,16,2857.0,5,8,B
4134,9,3.0,66.99652234085981,41.69985846886339,8.0,6,12.0,1980,0.136244425,B,B,11,2370,0,,0,1,B
4481,1,3.0,82.64904012248999,42.25922436583136,11.0,5,18.0,2016,0.007122317,B,B,1,264,0,,0,1,B
7222,62,2.0,73.94376825257649,37.578155570154046,13.0,11,17.0,2014,0.072157581,B,B,2,629,1,,0,0,A
4062,167,1.0,45.87005337104834,21.962620045702263,12.0,10,12.0,1978,0.050272014,B,B,21,4231,14,1020.0,0,3,B
2192,27,1.0,83.35337853700794,,1.0,14,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B
9637,27,2.0,76.22842921136498,,1.0,7,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A
16236,94,1.0,45.79468156462576,21.998838846981386,7.0,16,17.0,2001,0.521867054,B,B,25,6149,0,,0,0,B
4272,41,1.0,35.594601784206745,20.35820899575548,6.0,5,9.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
9406,34,2.0,64.6021863281613,58.203414608441115,10.0,23,25.0,2019,0.069753361,B,B,53,13670,4,,1,11,B
14309,85,3.0,59.230430086244205,47.93450361784493,6.0,7,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B
1946,55,3.0,76.99346766547983,42.50614640010587,10.0,6,14.0,1998,0.041365446,B,B,31,5569,0,,1,4,B
16235,55,2.0,56.567460574005366,36.72320689161747,9.0,16,17.0,1998,0.041365446,B,B,31,5569,0,,1,4,B
7146,37,1.0,34.74905631977109,19.42780404139173,8.0,3,14.0,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B
16784,34,2.0,53.34322005442467,33.39697850473532,8.0,1,14.0,1993,0.069753361,B,B,53,13670,4,,1,11,B
349,34,3.0,88.13665051058642,85.27098850930966,10.0,12,25.0,2016,0.069753361,B,B,53,13670,4,,1,11,B
6251,18,1.0,43.74482957400734,21.270523494121797,8.0,4,14.0,1988,0.0,B,B,30,5562,0,,0,5,A
5128,66,3.0,76.99803337561625,49.2076523980588,8.0,3,5.0,1961,0.161975568,B,A,31,7010,5,4508.0,3,7,B
11718,1,2.0,55.34059302453474,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
16721,23,2.0,53.714873668494164,55.18427718462328,0.0,3,1.0,1977,0.005767451,B,B,1,388,0,,0,0,B
12517,25,2.0,52.45718812853449,33.138776629813684,8.0,3,14.0,1994,0.069753361,B,B,53,13670,4,,1,11,B
15961,2,2.0,46.588799780932035,31.53435311451487,5.0,6,5.0,1969,0.309479124,B,B,35,7715,4,990.0,0,6,B
9428,80,1.0,36.54107365097619,22.335605087445146,6.0,1,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B
14541,3,1.0,36.02730852083676,23.52769239139908,5.0,7,5.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
10168,58,1.0,52.11562251563713,,0.0,8,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11270,33,1.0,34.000645903387024,,0.0,15,14.0,1977,0.236108458,B,B,16,3893,27,,3,10,B
13210,93,2.0,65.97604034541183,38.47489822026113,10.0,7,24.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
11518,23,2.0,64.39343125239743,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
12612,27,2.0,60.98849587283957,33.646726123725394,60.0,5,17.0,2013,0.072157581,B,B,2,629,1,,0,0,A
16352,23,2.0,56.06537189019497,54.815411805642434,1.0,6,17.0,2015,0.034656082000000005,B,B,0,168,0,,0,0,B
9935,27,2.0,42.252013017800884,43.12578733042585,10.0,15,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A
15521,72,3.0,67.61670453550299,40.215765401803644,8.0,9,9.0,1977,0.210473241,B,B,11,2398,2,1994.0,3,0,B
11482,8,2.0,47.78468689733569,29.63045607112053,6.0,2,9.0,1982,0.219006007,B,B,28,6746,3,,1,4,B
11443,130,1.0,32.988349377498196,22.304666495246323,7.0,7,9.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
9459,187,2.0,54.26243479804574,31.59207711603836,11.0,13,14.0,2001,0.041116354,B,B,53,14892,4,,1,4,B
9218,120,1.0,28.98265525429592,17.759626123188298,6.0,2,8.0,1962,0.341071945,B,B,27,5664,48,2300.0,3,11,B
854,58,1.0,42.38566594463822,20.46163237666417,9.0,9,10.0,2008,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B
5619,30,1.0,45.5497533000315,43.339849534400045,1.0,9,9.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
9208,109,1.0,33.6246564708438,21.59975229046,5.0,6,9.0,1966,0.1363303,B,B,30,6141,10,262.0,3,6,B
4391,27,2.0,40.0254905290089,43.603072484157465,10.0,8,12.0,2016,0.072157581,B,B,2,629,1,,0,0,A
15207,62,1.0,37.676875099088996,21.00695295752595,6.0,2,9.0,1973,0.002211665,B,B,39,7614,3,,1,5,A
7183,6,2.0,67.4670968043629,,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16442,6,3.0,82.92660486927781,,0.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7936,23,1.0,42.433915431779496,39.95955691843428,9.0,3,17.0,2015,0.034656082000000005,B,B,0,168,0,,0,0,B
10606,107,2.0,76.80042051888431,45.71092298306146,8.0,4,5.0,1935,0.174739084,B,B,17,3379,9,100.0,0,3,B
4979,44,1.0,32.99127328274289,25.16395937701384,5.0,9,9.0,1963,0.232205084,B,B,24,4860,1,80.0,0,3,B
4854,7,2.0,60.69826501126976,33.940843839373215,8.0,19,22.0,2009,0.035145267,B,B,42,9292,3,2620.0,0,3,B
16476,27,1.0,43.665062469625475,,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
10516,113,1.0,34.94243719675503,20.97707844442855,6.0,2,9.0,1972,0.050755569,B,B,24,5469,1,145.0,0,1,B
16261,62,4.0,66.52151027227471,50.922565674525615,5.0,8,9.0,1976,0.002211665,B,B,39,7614,3,,1,5,A
90,51,3.0,75.40175367063244,52.987524446429596,4.0,2,6.0,1931,0.015016892,B,B,17,3079,59,2890.0,0,8,B
5433,55,1.0,41.868942179032935,22.828053299240192,8.0,14,14.0,1999,0.041365446,B,B,31,5569,0,,1,4,B
14338,27,1.0,48.159571000676756,45.67607831130163,1.0,3,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
13487,30,3.0,80.36115318461856,79.79373209382756,1.0,14,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
8211,48,3.0,98.29220513606735,98.81189989240299,1.0,11,1.0,2017,0.041124634,B,B,46,9515,5,,1,10,B
170,6,2.0,2.900585619683484,61.46856306435149,1.0,18,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
14051,27,1.0,41.79470646831631,38.47119303069727,1.0,16,19.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
10686,40,2.0,49.63912673136277,33.59330479506131,5.0,6,5.0,1962,0.210473241,B,B,11,2398,2,1994.0,3,0,B
7595,28,2.0,66.51211234971221,33.14612752836327,10.0,9,23.0,2009,0.333891544,B,B,30,6564,1,,0,0,B
6777,5,3.0,100.54667051636532,58.492936397264494,12.0,15,17.0,2019,0.150817539,B,B,16,3433,4,2643.0,4,5,B
14661,27,2.0,67.47021920374242,32.28464194468871,1.0,5,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B
13991,22,3.0,74.84868812363966,46.46237723081765,10.0,16,17.0,1989,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A
16795,3,2.0,42.366967127610955,30.429377038666292,5.0,4,5.0,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B
2740,27,1.0,45.07973134965165,45.36792042199732,10.0,15,17.0,2015,0.072157581,B,B,2,629,1,,0,0,A
7368,73,2.0,57.44144338048883,33.81518144039797,8.0,8,8.0,1963,0.042031587,B,B,37,6856,84,1940.0,2,5,B
2413,12,2.0,58.42616851253392,34.36664045343042,9.0,7,17.0,1993,0.090799103,B,B,74,19083,2,,5,15,B
1852,59,3.0,100.46240725809608,101.96364353834663,0.0,21,20.0,2015,0.019508796,B,B,37,7687,11,176.0,5,5,B
15200,101,4.0,101.4372323413303,72.9670852054457,8.0,4,5.0,1960,0.225824954,A,B,41,6558,7,1548.0,3,2,B
8467,8,3.0,74.48213386679768,45.64719995357787,9.0,16,17.0,1986,0.092290642,B,B,21,4346,2,165.0,1,2,B
16379,168,2.0,55.02318114508318,30.94001018913409,7.0,2,5.0,1926,0.341071945,B,B,27,5664,48,2300.0,3,11,B
3375,9,2.0,61.79563588516488,,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
5945,20,3.0,105.67805518215654,64.12309516537597,14.0,13,17.0,2012,0.019508796,B,B,37,7687,11,176.0,5,5,B
2641,30,2.0,68.68285775864122,,1.0,12,12.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2837,77,3.0,82.95303847725529,50.88722039442873,8.0,3,12.0,1982,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
3498,61,3.0,55.901763337454604,37.0475336969264,6.0,1,9.0,1978,0.300322518,B,B,52,10311,6,,1,9,B
10876,27,1.0,43.025328584397364,22.837946606082077,8.0,7,10.0,2010,0.041116354,B,B,53,14892,4,,1,4,B
1285,5,2.0,47.9609512184439,29.942011458499927,5.0,6,12.0,1977,0.150817539,B,B,16,3433,4,2643.0,4,5,B
9285,74,2.0,75.45352967383243,,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
4015,34,3.0,83.47455489160984,48.178241091839034,8.0,4,12.0,2000,0.069753361,B,B,53,13670,4,,1,11,B
2526,28,1.0,44.97697542948097,23.877165513034463,8.0,4,14.0,1990,0.118537385,B,B,30,6207,1,1183.0,1,0,B
7814,139,1.0,43.30422228702753,17.906761313805386,8.0,10,9.0,2006,0.122090347,B,B,29,6566,7,1894.0,4,0,B
7117,115,2.0,49.93497480720345,32.57963489819039,8.0,3,12.0,1969,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
12359,27,1.0,46.75054924559153,,0.0,16,0.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
3303,74,2.0,80.52475085302316,,0.0,5,0.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
13874,94,2.0,48.68620039967849,32.00626444422248,6.0,10,12.0,1975,0.521867054,B,B,25,6149,0,,0,0,B
5484,88,1.0,41.49390098645369,,1.0,18,17.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
15067,1,1.0,39.475796536490996,23.098055032484666,8.0,12,17.0,1992,0.025609157,B,B,33,5261,0,240.0,3,1,B
12639,32,2.0,46.44711483505979,27.099421525483933,6.0,4,9.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B
3388,85,3.0,62.3049018403119,38.24230593503783,6.0,8,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B
4256,53,1.0,41.426399237611115,19.35909745175071,8.0,15,16.0,1981,0.049637257,B,B,34,7759,0,229.0,1,3,B
15738,129,1.0,42.76529160153119,17.890622860343804,8.0,7,22.0,2012,0.020741326,B,B,24,5613,5,1340.0,2,5,B
14049,58,2.0,45.91764782201653,31.729847933223414,5.0,1,9.0,1971,0.050755569,B,B,24,5469,1,145.0,0,1,B
15780,29,2.0,39.30487715687144,23.847219547631692,7.0,10,9.0,1967,0.069660344,B,B,31,6119,4,,1,2,B
9564,96,1.0,41.472481494277574,23.161990052065892,8.0,12,17.0,1996,0.041116354,B,B,53,14892,4,,1,4,B
11910,77,2.0,48.731991840032364,34.201421005316604,6.0,3,12.0,1975,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
11315,30,3.0,93.2013958849758,,1.0,3,2.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1733,93,1.0,40.52656590700193,20.994750725794823,7.0,15,17.0,2003,0.521867054,B,B,25,6149,0,,0,0,B
3910,20,2.0,58.760572045562384,31.51307291928676,9.0,13,23.0,2006,0.019508796,B,B,37,7687,11,176.0,5,5,B
7552,108,3.0,76.58325194467727,55.91370745606949,1.0,2,8.0,1959,0.0,B,B,25,5027,4,46.0,1,1,B
254,15,1.0,53.372650340747796,22.832989521243533,11.0,11,17.0,2007,0.158249043,B,B,21,5731,0,,1,0,B
5222,8,2.0,55.47519848118741,34.40189666042161,8.0,11,12.0,1987,0.43788524,B,B,23,5735,3,1084.0,0,5,B
8314,53,2.0,49.748026544464246,32.01304652042161,5.0,8,9.0,1968,0.313924552,B,B,22,4625,11,3855.0,2,10,B
16743,123,1.0,51.438536708668614,26.06612960603785,13.0,15,17.0,2004,0.0,B,B,6,2733,0,920.0,0,4,B
10335,27,1.0,29.66689546137525,18.00869389029555,6.0,5,5.0,1979,0.07542368,B,B,11,3097,0,,0,0,B
8226,1,3.0,78.95741488093566,46.03739023922866,10.0,5,17.0,1989,0.025609157,B,B,33,5261,0,240.0,3,1,B
12254,45,1.0,39.58597946776947,39.512575423856894,9.0,5,17.0,2017,0.195781053,B,B,23,5212,6,,3,2,B
13152,99,2.0,56.793832659775646,38.92873452892562,6.0,10,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
15020,61,2.0,41.66545771486654,24.84290619459302,6.0,5,14.0,1980,0.300322518,B,B,52,10311,6,,1,9,B
16349,160,2.0,52.19851224237586,32.0012543761078,8.0,4,16.0,1986,0.0,B,B,39,8647,0,810.0,0,5,B
11924,45,1.0,31.772402958121138,19.530045971306826,5.0,5,5.0,1964,0.014423114,B,B,19,3806,4,,0,3,B
12543,13,1.0,39.90591905013406,22.841937725802868,10.0,18,22.0,1999,0.090799103,B,B,74,19083,2,,5,15,B
14114,138,2.0,49.20656626332695,32.83257397662646,6.0,5,9.0,1976,0.1363303,B,B,30,6141,10,262.0,3,6,B
12318,11,3.0,66.52409810232976,63.20275192092185,7.0,7,12.0,1975,0.00016967599999999998,B,B,36,5992,0,,1,1,B
15383,61,2.0,44.30863623532426,28.23733450104515,5.0,7,3.0,1961,0.298204575,B,B,16,4048,3,,1,3,B
6679,93,3.0,136.2977509264921,,1.0,4,17.0,1977,0.004949358,B,B,0,186,0,,0,0,B
635,34,1.0,33.74211915240898,33.33656548978688,1.0,16,1.0,2018,0.069753361,B,B,53,13670,4,,1,11,B
15993,86,3.0,60.68475162476835,41.822318184499395,5.0,9,9.0,1973,0.161975568,B,A,31,7010,5,4508.0,3,7,B
11375,130,1.0,40.82858950829207,20.717105960720488,8.0,3,9.0,1964,0.341071945,B,B,27,5664,48,2300.0,3,11,B
11216,9,2.0,62.218081990980686,,1.0,6,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
15401,13,2.0,51.395791219786226,32.650826018825995,8.0,6,17.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
11301,62,2.0,51.21539058108344,30.222153518904705,7.0,3,12.0,1980,0.386771659,B,B,5,1135,0,,0,0,A
13804,103,3.0,60.00717668229641,44.698299591186206,5.0,4,10.0,1971,0.014423114,B,B,19,3806,4,,0,3,B
10839,81,2.0,48.56876995813277,34.747282495930754,5.0,5,5.0,1964,0.006076152,B,B,30,5285,0,645.0,6,6,B
1588,34,3.0,83.39982784722473,45.49308652179234,9.0,4,22.0,1996,0.069753361,B,B,53,13670,4,,1,11,B
3596,41,2.0,45.06980131088211,28.78009440577341,5.0,10,9.0,1969,0.175054867,B,B,36,10055,3,,1,0,B
5816,8,2.0,46.1134724644221,33.406669594678405,5.0,6,5.0,1971,0.43788524,B,B,23,5735,3,1084.0,0,5,B
8099,1,1.0,40.57502850132533,42.05730586289189,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
6551,3,2.0,48.753300065115255,31.232639242735125,9.0,13,14.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
14075,64,4.0,101.2380994821876,63.780337112605686,10.0,13,22.0,2002,0.135649789,B,B,46,7960,6,350.0,3,11,B
13431,85,2.0,48.03309698470909,30.863543930242084,6.0,3,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
9481,124,3.0,65.31584938474157,40.72731920547629,8.0,5,9.0,1978,0.16909109,B,B,19,3856,10,,2,5,B
5295,1,1.0,42.62820493540221,22.838096426237122,8.0,4,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B
15859,13,3.0,82.31104819265433,45.73843640064102,12.0,12,17.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
10634,169,3.0,90.40925007414741,86.15461271620632,1.0,3,3.0,2017,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B
444,32,1.0,42.078904058812135,21.307854788348827,8.0,13,25.0,1991,0.135649789,B,B,46,7960,6,350.0,3,11,B
11686,13,2.0,62.745939247629316,37.56275410689651,10.0,8,16.0,1981,0.090799103,B,B,74,19083,2,,5,15,B
1213,6,3.0,76.88427810837435,2.063414960956921,1.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
13970,8,1.0,49.80697557729386,45.91082506558675,1.0,32,32.0,2009,0.092290642,B,B,21,4346,2,165.0,1,2,B
6849,33,3.0,95.36272463496313,,0.0,16,17.0,1977,0.236108458,B,B,16,3893,27,,3,10,B
9911,115,1.0,39.592075945759184,23.64859343504583,9.0,11,12.0,1971,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
5649,6,2.0,53.6965264452508,14.525565550611795,9.0,14,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
7184,185,2.0,54.49277755096296,30.40022695400813,9.0,17,17.0,2004,0.025609157,B,B,33,5261,0,240.0,3,1,B
5877,77,3.0,69.11237658981862,43.37663288116915,8.0,4,16.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
1655,95,1.0,44.943501229500676,,0.0,4,0.0,1977,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B
15301,107,2.0,39.777200976035964,25.89793944019036,5.0,4,9.0,1966,0.174739084,B,B,17,3379,9,100.0,0,3,B
12389,27,3.0,99.6149063275124,,1.0,10,16.0,2016,0.072157581,B,B,2,629,1,,0,0,A
5241,46,3.0,67.52883809870292,48.13048682600203,5.0,7,9.0,1968,0.0,B,B,47,11319,0,1145.0,3,5,B
7048,75,1.0,32.818082647218496,19.213318712173,5.0,3,14.0,1965,0.122090347,B,B,29,6566,7,1894.0,4,0,B
